coord vel1 vel2 vel3
8.83553 -0.0887936 0.380261 -0.124647
9.25948 0.192212 -0.0431659 0.307672
7.15631 -0.617942 0.0633826 0.0805067
9.39221 0.150946 -0.0325595 -0.0530845
7.99869 -0.0262346 0.723555 0.237917
7.03456 0.179215 0.504873 0.364747
7.68582 0.0651577 -0.15476 -0.416885
7.44228 -0.250821 0.278253 0.276524
9.97501 -0.113385 0.590232 0.28198
7.68871 0.0398491 0.557072 0.275927
8.66875 0.266382 0.521521 0.168624
7.28162 -0.493955 -0.0417922 0.0215717
8.75073 -0.28652 0.706637 -0.386318
7.12463 -0.202042 -0.156447 -0.267586
9.66136 0.202151 0.0568481 0.0887319
7.05762 -0.115847 -0.436627 0.0297328
9.86488 0.0937652 0.50404 -0.284793
7.99709 -0.177402 0.719504 0.361642
8.73953 0.0192442 0.533353 -0.25399
7.29921 0.0529921 0.367276 0.264778
7.17979 -0.0342967 0.210444 0.111601
7.33452 0.415776 -0.0412567 0.0164152
9.47105 -0.497901 0.249907 -0.110206
9.0267 -0.0844485 0.554197 0.341175
9.2391 -0.398135 -0.437191 0.130059
7.90732 -0.593789 0.0937651 -0.0531637
9.30454 -0.0834361 0.599473 -0.318882
8.18877 -0.999266 0.150096 0.319069
8.94856 0.00661765 0.280323 -0.305875
9.2486 -0.0539388 0.289624 0.0379539
9.73486 -0.189074 -0.131247 -0.196109
7.38645 0.0663793 0.820665 0.0177481
7.43678 -0.566473 0.52638 0.17313
8.3475 0.0246381 0.353186 -0.0296414
8.87309 0.0178537 0.22087 -0.339065
7.38889 0.041095 -0.340001 0.376224
8.37466 0.323333 0.473574 -0.884338
8.01362 -0.600703 0.281026 0.0537713
7.08767 0.311672 -0.311254 -0.149494
8.45962 0.147643 0.472881 -0.676539
7.68721 0.0468883 0.306079 0.178412
8.49417 -0.423495 0.112098 0.131333
9.10816 0.316882 0.315344 -0.0885562
8.96485 -0.0940483 0.552413 0.0869278
8.92646 0.436741 0.0664003 -0.691728
7.77315 0.188896 -0.110552 0.195685
8.23278 -0.340899 0.147842 0.211209
7.66758 0.0905744 0.191228 -0.0158348
8.75109 0.151418 0.444882 0.0262014
7.07479 -0.175083 0.775159 -0.503895
8.55858 0.125826 -0.397388 0.0535104
8.36409 -0.129284 -0.0452345 -0.605
7.02525 0.148812 0.0232624 -0.0785407
8.11277 0.133786 -0.205199 0.466327
7.91035 -0.376699 0.322811 -0.0803057
9.73448 -0.271733 -0.0288422 -0.153509
9.64328 0.279196 0.135244 -0.0500731
8.91939 -0.072322 -0.198019 0.0932075
7.93129 -0.225337 -0.0285913 -0.318135
9.36644 0.527659 -0.00650619 -0.290764
7.13597 -0.172848 0.1803 0.308167
8.2976 -0.149844 -0.011626 -0.265615
7.11593 0.629361 -0.568278 0.503843
8.32708 0.202878 0.0542619 0.25422
8.69406 -0.306446 0.981843 0.0337285
8.26642 0.31544 0.971498 -0.506537
8.60722 0.107359 -0.347847 -0.345538
9.08811 -0.207933 0.343306 0.610659
9.59827 0.127438 0.1738 0.20585
8.15639 0.24234 0.031403 0.323757
9.15678 0.026844 0.335124 -0.469387
7.20464 -0.361357 0.551729 -0.257246
9.69862 0.270841 -0.741612 -0.344092
8.77592 0.20003 -0.875419 0.0515405
9.08856 0.295184 0.252389 0.0351021
7.94685 0.200706 0.394962 -0.237884
9.83569 -0.0696693 0.47438 -0.184756
7.31703 -0.523377 0.530575 0.238536
8.59369 -0.107033 -0.286543 0.0123453
7.48288 -0.404619 0.655206 0.207316
7.08571 -0.076349 0.0973492 -0.0824482
7.14431 0.0325039 0.0446338 0.323185
9.50008 -0.116061 -0.0422651 -0.60525
9.76047 -0.154266 0.132497 0.0254932
7.1297 0.142043 0.224824 0.161014
7.04045 -0.522875 -0.0878715 -0.654181
7.93505 0.254746 0.30414 -0.0276234
8.12843 -0.148272 0.687104 -0.00164801
8.22981 0.179 0.311961 0.563111
8.36064 0.0954008 0.265708 0.333582
7.56495 -0.0391961 -0.0365063 0.222362
8.64386 0.114107 0.455054 -0.0566058
7.13411 -0.0925117 0.376439 -0.406782
8.64983 0.222437 0.163102 -0.262849
8.31624 0.109456 0.717949 -0.310545
7.0577 0.381684 -0.0480089 0.194582
9.99572 0.186474 0.17771 -0.251934
7.61889 0.219259 0.376858 -0.599422
7.98585 0.06647 -0.176412 0.366309
7.17719 -0.242514 0.0897278 -0.302793
9.5406 -0.120047 0.152146 0.848442
8.81962 -0.031782 0.524931 0.0529854
8.89938 -0.259222 0.395996 -0.264393
9.63049 -0.336299 -0.0346048 0.381958
7.18348 0.139929 -0.465636 0.044441
7.36489 -0.178788 0.149991 0.33218
7.3003 -0.247446 0.744617 -0.00586874
7.92014 0.0973343 0.0243171 0.333308
9.68092 0.586157 -0.0424035 0.122511
9.2142 0.0908252 0.421522 0.151893
8.00163 0.464781 0.702148 -0.534934
8.1154 -0.165689 -0.274055 -0.0155125
8.71794 -0.291762 -0.00409522 0.0194429
8.00414 -0.192817 -0.149314 0.277983
9.21824 -0.387795 0.58854 0.409714
7.87027 0.0505686 0.221649 -0.299585
7.03207 -0.0795531 -0.26085 -0.0901223
8.77077 -0.0726145 0.0991318 -0.554357
7.56556 -0.357374 0.064508 0.0881789
7.89141 -0.0261305 0.733482 -0.0904507
8.02967 0.218905 0.632336 -0.456659
7.0065 0.00389953 0.274374 -0.210388
8.45166 -0.62614 0.327277 -0.261831
7.23427 0.137332 0.669002 -0.324375
8.28756 0.346352 0.198313 -0.365227
9.46422 0.530244 0.55242 -0.39517
9.23436 0.288231 0.0968148 -0.290357
7.96059 0.515596 0.569094 -0.0271951
9.40773 0.212194 -0.156401 -0.051442
8.36402 -0.0968151 0.205818 0.140123
7.44154 0.378081 0.392603 -0.409572
9.83749 -0.0882605 0.285999 0.237835
7.71408 0.236694 0.570879 -0.225327
8.68968 -0.261257 0.519757 0.333982
7.57665 0.393463 0.197552 0.148654
8.90712 0.29088 -0.37552 0.00094625
9.69105 0.385247 -0.101917 -0.120819
9.43921 -0.194609 0.921083 -0.117277
8.84048 -0.303608 0.0843961 0.367094
7.4849 0.0799483 0.128031 -0.0492591
9.50609 -0.085338 -0.251117 0.0395927
9.48661 -0.652258 0.755236 -0.674406
9.39526 -0.060234 -0.0134231 0.0334491
8.89294 0.0811815 -0.0711384 -0.179134
7.70084 0.070597 0.286131 -0.296448
7.59051 -0.0485818 -0.282819 0.552004
8.06599 0.193991 0.335775 -0.321761
7.28872 -0.113211 -0.0138901 -0.0428972
7.25986 0.0628073 0.323783 0.0578395
9.67713 0.402303 0.667399 0.121919
8.39686 -0.0439302 0.35998 0.51929
9.12989 -0.202752 0.572154 -0.102656
7.35383 0.0440934 0.354868 -0.187327
9.5691 0.335887 0.294901 -0.0151296
8.22052 -0.0210115 -0.406843 0.181846
7.17518 -0.0449539 -0.344451 -0.000504969
9.32483 -0.0833211 0.0166764 0.0412968
8.24084 -0.275244 0.462531 -0.324619
8.16723 -0.360391 -0.117462 -0.287221
9.26383 0.149942 0.805883 0.445761
7.87954 0.0265903 0.109137 0.300649
8.46002 0.159841 0.424247 0.237323
9.66248 -0.31248 0.348881 -0.101225
8.30223 0.170013 0.162029 0.0893967
9.02142 -0.255695 0.334282 0.104142
9.49049 0.030139 0.113947 0.057476
8.11045 -0.0213912 -0.162991 -0.499858
8.68163 -0.066968 0.37965 -0.544954
9.96169 0.193345 0.661314 0.380092
8.75605 -0.23132 0.516254 -0.408809
7.3318 -0.470923 0.0375967 -0.521255
9.14936 -0.112071 -0.327259 -0.279979
9.42638 0.214167 0.343198 0.587433
8.16825 0.0718465 -0.533325 -0.135072
9.39329 0.481879 -0.307115 0.353808
9.63455 -0.343757 0.811294 0.044411
7.91612 -0.135084 0.170079 0.225528
8.75569 -0.409188 0.636469 -0.384589
8.48345 0.350657 0.0398078 -0.11557
8.0867 -0.13007 0.158106 0.294887
7.62884 0.355377 0.612033 -0.0441788
7.18121 -0.0254196 0.534252 -0.0191212
9.69304 0.873342 0.305458 0.400821
9.96765 -0.250157 0.43673 -0.691756
9.79301 -0.143441 0.487177 -0.195381
7.64431 -0.126762 -0.36778 0.425035
8.3209 0.189749 -0.425079 0.070236
9.186 0.141927 0.336577 0.0612408
8.21763 -0.254004 0.6184 0.157387
7.00542 -0.736768 0.226677 -0.232361
8.39088 0.130898 0.0713158 0.420844
9.73359 0.372541 0.224728 0.299647
9.8908 0.0100551 -0.385087 0.529798
7.26981 0.482475 0.404199 0.118518
7.07745 -0.0557864 0.640262 0.170386
8.12111 -0.0276394 -0.0974751 -0.0290254
9.62459 -0.351823 -0.0528925 0.239664
7.59461 0.1143 0.0403661 0.130803
7.35075 -0.0553615 0.545402 0.136159
7.60619 0.1175 0.36778 0.381835
9.99089 -0.118478 0.544984 -0.646343
9.88107 -0.100334 0.0715243 -0.459416
7.85309 -0.297833 -0.0902292 -0.417675
8.3351 0.189089 -0.027308 0.564971
7.14648 -0.922642 0.135208 -0.09218
9.12326 -0.40665 0.256633 -0.335723
8.32861 -0.0189415 0.161505 -0.000402677
7.63986 0.536343 0.239676 0.164156
7.2548 0.39261 0.907045 0.098426
9.41475 0.369237 0.630662 0.217584
9.87628 -0.202269 0.414662 -0.0738367
7.34618 -0.30086 0.239924 -0.153591
7.02175 -0.267072 -0.205994 -0.470122
8.24839 -0.748431 0.39934 -0.187409
7.58182 -0.260936 0.444121 -0.173716
7.01915 0.340591 0.0391357 -0.310594
9.6068 0.360985 0.3747 -0.55054
7.88934 -0.0793208 0.182267 0.406573
7.17162 -0.259082 0.112846 -0.380239
7.02274 -0.596926 0.0487116 -0.139569
7.77949 0.174494 0.180341 0.389374
9.89099 -0.263344 -0.0199905 -0.0867592
8.19478 0.236801 0.73713 -0.0771255
7.58728 0.152221 0.924267 -0.253558
8.85378 -0.344737 -0.151615 0.0761058
9.32947 -0.0940622 0.433721 -0.515386
7.63204 -0.307656 0.0569285 0.27653
9.58587 0.256449 0.50658 -0.312038
7.41883 0.0582351 -0.245602 -0.0640364
7.26344 0.197958 0.844306 -0.482261
7.56914 0.0957749 -0.0473168 0.0359092
7.63436 0.202073 0.685991 0.0751783
8.57481 -0.365353 -0.174918 0.171635
9.59919 -0.0252193 0.623861 0.232143
7.24883 0.451574 0.10003 -0.283241
9.02933 -0.243019 -0.052544 0.195028
7.79895 0.12368 0.373002 0.457936
8.86591 -0.0689027 0.0574163 0.0967022
9.18144 0.131232 -0.272962 -0.246368
9.8553 -0.26859 0.386857 -0.0508147
8.62895 0.545314 0.217333 0.271018
7.37727 -0.0113313 -0.128744 -0.622727
8.10925 -0.219803 0.375197 -0.027685
8.8679 -0.684123 0.105715 0.0367483
9.60787 -0.0496384 0.667612 -0.402984
7.16405 0.00633514 0.141794 -0.447034
7.43088 0.750844 1.12895 -0.433347
9.75454 0.152853 -0.148604 -0.208996
7.42802 -0.0395095 0.728936 -0.0216311
8.11293 -0.436056 0.949626 0.295084
7.64607 -0.399885 0.114341 -0.419166
8.35051 0.103846 0.115875 -0.128819
7.61354 -0.270593 0.0302336 -0.0365271
7.50277 0.129596 0.441453 0.222
7.36454 -0.543021 0.04402 0.201674
9.27299 0.149494 0.218878 0.397962
9.47628 0.445328 0.386077 -0.160987
7.49396 0.264965 0.675169 0.24566
7.92872 0.0909807 0.554003 0.492662
7.13261 0.484393 0.266211 0.339453
7.63778 0.0426276 0.0810961 0.054104
8.41067 -0.049538 0.359388 0.172833
9.50281 0.429101 0.188393 0.134505
9.60296 -0.0983139 0.277692 0.0980441
7.52462 0.415668 0.696929 0.174147
7.73584 0.165155 0.686984 0.0378413
7.42833 -0.349362 0.692579 -0.534574
8.30929 0.00310372 0.0688778 -0.703691
8.63541 0.480944 0.16544 -0.0112361
8.34972 -0.393217 0.10205 -0.508969
8.5065 -0.068449 0.294016 0.304355
8.06662 0.337039 -0.116543 0.250829
9.09577 -0.120984 -0.204996 -0.168124
8.39666 0.671111 0.58773 -0.57132
8.45289 0.236329 0.275445 0.513048
8.79853 0.098339 0.593157 0.0611046
8.21468 -0.0990182 0.168769 0.114846
8.22208 -0.288888 0.315691 -0.195068
8.41926 0.366836 -0.297619 -0.215762
7.87553 0.0458496 -0.297477 -0.503943
8.29517 -0.0512701 -0.349346 0.101651
9.83484 0.582154 0.220463 0.0403557
8.40244 -0.422105 -0.12866 0.61303
9.961 -0.456539 -0.0322184 0.218014
7.31825 -0.0432554 -0.134889 0.941935
8.34768 0.0424856 0.484645 -0.295301
9.74371 -0.0390602 0.602642 0.248301
9.11551 0.241661 0.219192 0.10475
7.2753 0.669484 -0.0497756 0.69502
7.26762 -0.540103 0.139668 0.381199
8.89798 0.378596 -0.0407839 0.177508
8.69786 -0.103934 0.0424131 -0.125024
8.66148 0.0311088 0.526551 0.775127
7.09406 0.12492 0.0928313 -0.0167235
7.22891 -0.134032 0.299013 0.188904
8.32838 -0.314924 0.751707 0.311871
7.51167 0.144287 0.460832 0.202359
7.51227 -0.404558 0.656869 0.154095
7.60907 -0.113592 0.164821 0.26974
7.22729 -0.0677457 0.422055 0.0763888
9.5836 -0.273596 0.343507 -0.120658
8.56104 0.238629 0.816979 0.325052
8.35058 -0.040351 0.357594 -0.443931
8.02283 -0.320374 0.546817 0.0626257
8.65949 -0.430805 0.665722 -0.136357
9.55714 0.440767 0.235362 0.667475
7.75321 0.157338 -0.190303 -0.527891
8.83356 0.541772 0.198119 0.221813
7.62973 -0.527926 -0.0280013 0.394224
7.09789 0.167682 0.592226 0.173194
9.17627 0.160756 0.145192 0.314601
8.07999 0.031264 0.19466 0.297962
7.76859 -0.0874434 -0.277458 0.152204
7.43213 -0.62541 1.11498 0.174658
7.86658 0.114665 0.0741039 -0.210498
8.04541 0.126872 -0.0632316 0.323835
8.84607 -0.432683 -0.109308 0.162024
9.82672 -0.184702 -0.294481 -0.484876
9.59526 0.182977 0.409941 -0.558228
8.98519 0.568155 0.261897 0.372097
8.03951 -0.0652118 0.171432 -0.0556131
9.19125 0.154542 0.429783 0.229882
7.92712 -0.338603 0.544406 0.261994
9.94702 -0.592162 -0.133276 -0.228552
8.13895 0.157921 0.321198 0.242229
9.83383 0.41903 0.267366 0.0995033
8.57276 -0.290634 0.296062 0.152565
8.55744 0.00794976 -0.0115594 0.012916
7.06402 -0.0504505 -0.0520161 -0.0592427
9.10215 0.0629483 0.633083 -0.0280609
9.20771 0.327384 0.0709552 -0.373821
9.39566 0.116176 0.2143 0.192099
9.63445 -0.0766139 0.114452 0.372393
7.22409 -0.527109 0.000186274 -0.116006
7.83703 -0.373241 0.337691 -0.0288367
9.53057 -0.108523 0.392076 -0.0367224
7.27564 0.327602 0.419316 -0.0844306
8.77947 0.0566021 0.505973 -0.47109
8.20679 0.130837 0.952253 0.117204
9.06438 -0.4067 0.444078 -0.0656682
7.76683 -0.0363663 0.0409034 0.609444
8.34879 -0.0808276 0.410765 0.131747
9.81416 0.41981 0.688092 0.196166
8.63537 -0.0291203 0.220117 -0.300232
7.66393 -0.486963 0.350217 0.250732
9.49536 -0.258333 0.0230652 -0.292853
8.00362 0.219476 0.586066 -0.0835789
7.77173 -0.0277629 0.809354 -0.306277
7.56371 0.000503697 0.89187 0.576866
7.47546 0.0704678 0.681917 0.156648
9.1634 -0.122257 0.520564 -0.0206447
7.7014 0.319789 -0.117855 -0.332532
7.3388 0.336176 0.670596 -0.110885
7.83626 0.127447 0.660008 -0.0976367
8.03082 -0.559494 0.526233 0.047414
8.26967 -0.408189 0.498382 -0.667227
7.39781 -0.0373095 0.580787 -0.2859
7.58987 0.159751 -0.132367 0.197378
7.64786 0.0567567 -0.319189 0.0122975
8.73684 -0.188617 0.0267727 -0.168831
8.37279 -0.458679 0.232524 0.159958
7.19939 -0.0788669 0.502219 0.513872
8.57426 -0.349859 -0.0431605 0.0248557
9.66889 -0.139049 0.364572 0.417052
9.24734 -0.123961 0.0961744 0.172742
8.27274 0.372667 0.197444 0.230253
7.15602 0.593977 0.436528 -0.213984
7.1954 0.0540213 0.737713 0.507523
9.64284 -0.142518 0.685695 -0.425851
8.47381 -0.034609 0.0484365 0.428957
8.28193 -0.142072 0.0498967 0.0644017
9.79541 -0.537027 0.0965993 0.0719157
7.93206 0.0451609 0.148351 -0.231248
9.44527 -0.114608 0.268668 0.36449
8.77528 0.221558 0.291137 0.550499
9.10581 -0.282792 0.371776 -0.0803262
9.15129 -0.222463 0.702683 -0.124164
9.10213 -0.426031 0.325395 -0.343813
9.53358 -0.353296 0.468432 0.0993723
8.84906 0.229986 -0.0337522 -0.164592
7.12606 -0.249366 -0.602933 -0.388188
7.31866 0.299277 0.250362 0.186647
9.9236 0.182899 0.1451 -0.457817
7.1626 0.300862 0.102045 -0.644662
8.6359 0.0684151 0.204846 -0.362325
8.40589 0.272224 0.315725 -0.329637
9.1739 -0.532789 0.494869 -0.351187
7.15056 -0.0877835 0.777703 0.453458
7.41789 -0.462986 -0.0354028 -0.292386
8.99245 -0.12339 0.557297 -0.167102
7.56967 0.45455 -0.144396 -0.210947
8.9202 -0.118849 0.672443 -0.448875
9.67001 0.376979 0.254352 -0.0409721
9.17914 -0.538551 0.00449665 0.503068
7.3319 -0.0471107 0.335662 -0.134188
7.71915 -0.142484 0.768334 -0.141558
9.53356 0.0625554 -0.0147536 -0.551386
8.48925 0.027335 0.136629 0.454966
9.55352 0.574367 0.313388 -0.376077
7.17261 0.487348 0.377895 -0.17727
8.62335 -0.488259 0.509711 0.078942
9.69393 -0.117289 0.0833805 -0.235709
8.17512 0.222923 0.374374 -0.250222
7.86245 0.0144212 0.370185 0.242525
8.34836 -0.28904 0.488016 -0.55323
9.19909 -0.12966 0.4409 -0.277776
8.95241 0.366511 0.529553 -0.154868
9.98328 0.373885 0.328176 -0.3361
9.62247 -0.31575 -0.116294 0.0423692
7.50382 0.0783313 0.282323 0.459002
7.29474 -0.123463 0.94483 -0.095071
9.46593 0.386693 -0.219897 0.0770943
8.8541 0.0507403 0.277559 -0.460277
8.97052 0.0290834 0.51856 0.230587
8.48474 0.228697 0.234475 0.420207
8.96513 -0.39212 0.388256 -0.0945582
9.89782 -0.136224 0.539931 0.372833
7.97509 0.622306 -0.164932 -0.0877112
9.45342 0.0898076 -0.0605249 -0.754864
8.16237 0.0788399 -0.241247 0.0374388
9.48405 0.0302846 -0.166169 -0.0739674
7.4197 0.416104 0.798625 -0.08594
9.99456 -0.254059 0.276369 -0.232967
8.89448 -0.346566 0.462509 -0.388443
9.30412 -0.237709 0.182122 -0.0700688
8.4121 0.18247 0.628624 -0.133543
7.54023 0.307694 1.18263 -0.125735
8.71523 0.248904 0.264104 0.143627
9.90509 0.0899637 0.239459 -0.0764698
8.30779 0.455178 -0.426804 0.466121
8.17324 0.233912 0.358307 -0.039409
7.59638 0.279285 0.477759 -0.146453
9.33637 -0.246311 0.461595 0.137648
7.48502 0.0615594 0.383658 -0.22834
9.81352 -0.0310131 0.502061 -0.00179157
8.73582 0.581248 -0.0550193 -0.505568
8.56008 0.223273 -0.205289 -0.492534
8.23032 -0.138322 0.309519 -0.898831
9.16771 0.134947 0.137601 0.0306131
9.78298 0.156261 0.238439 -0.256224
7.29256 0.16578 0.201341 0.0976127
9.98883 0.269751 0.0148749 0.090961
7.13799 0.00911671 0.696668 -0.418896
7.2065 -0.137368 0.288473 -0.537016
7.32177 -0.128256 0.764977 0.0889796
9.22262 -0.132387 0.450151 -0.180819
9.73773 -0.183999 0.195584 -0.221388
7.04714 -0.45712 0.550901 -0.0839256
8.5861 0.139535 0.322887 -0.127979
7.5399 -0.425961 0.535962 0.24789
8.07239 -0.0817377 0.0689861 0.426882
9.76177 -0.394113 -0.114732 0.171106
7.11258 0.465309 0.184946 0.663724
8.97806 0.443013 -0.109331 -0.210883
8.66281 -0.145413 0.0940054 0.0856367
7.3237 -0.46342 0.45034 0.113796
8.57657 0.463726 -0.0153448 0.386436
8.29667 0.165819 0.25345 -0.227691
9.25378 -0.629779 0.765231 0.701213
7.3628 0.173422 0.688581 0.090528
8.46394 -0.22054 0.512502 0.026407
8.23769 0.0702904 0.860701 0.260651
8.15416 -0.110383 0.279036 -0.188495
8.57982 -0.0263764 0.451184 0.153885
7.05715 0.204433 0.0426475 -0.245684
7.29975 -0.372286 0.401595 0.0751422
9.92063 0.193839 0.0262775 0.2721
7.80432 -0.054601 0.21707 0.109112
7.06855 0.267765 0.123467 0.525322
8.14133 0.0955205 0.68824 0.184014
8.60957 -0.24795 0.259426 0.129943
8.60897 -0.0918219 0.283502 0.164228
7.12772 -0.539515 0.423234 0.163922
7.22275 -0.405318 0.513787 0.237219
8.52376 -0.290729 -0.0972034 0.359309
8.38034 -0.102857 0.19214 0.327345
9.99599 0.21959 0.182181 -0.228574
8.64299 -0.00322286 0.243858 0.00780818
7.41557 -0.0917221 -0.158523 0.310456
7.86996 0.130488 0.303194 -0.0977593
8.19013 -0.140144 0.546314 0.119688
8.72965 -0.44947 0.00368241 -0.115012
7.68903 0.246414 0.189248 0.0867049
8.49546 -0.431212 0.237489 -0.246271
8.56673 -0.53641 0.171893 0.434808
8.65581 0.301099 0.215355 -0.543636
7.7595 -0.22534 -0.204539 -0.093994
8.32969 0.35769 0.698684 -0.488988
7.69671 -0.0893896 0.164302 0.4757
9.94687 0.0176278 -0.230726 0.457312
7.38448 0.106526 0.244976 -0.276988
7.47281 -0.157219 -0.299678 -0.300327
9.9481 0.238288 0.228412 0.0860972
7.0113 -0.048715 0.388879 0.761751
8.14113 -0.159678 0.350042 -0.0939108
8.06462 0.169489 0.327283 0.297793
7.1229 -0.399228 -0.205505 0.404786
7.879 -0.45256 0.2598 0.155222
9.58242 0.572069 1.12946 0.222546
7.97122 -0.116048 0.178192 0.289737
8.53408 0.0956617 0.176364 -0.198713
9.41801 -0.180637 0.882932 -0.290893
7.05085 -0.0813017 0.343453 -0.381354
8.86676 -0.253219 0.322963 0.219651
9.88575 -0.10298 0.672449 0.0302512
7.60232 -0.107616 -0.257445 -0.00374513
9.70803 0.137022 0.170204 -0.276103
7.75279 -0.13597 0.451354 0.0621675
8.7828 -0.110863 0.681206 0.125034
9.20201 -0.44918 0.232966 -0.230418
8.90437 -0.0907537 0.20362 -0.118692
7.91015 -0.0537307 0.294085 0.11925
9.68248 0.179386 -0.10833 -0.117566
8.90177 0.136269 0.160051 0.0850894
9.28573 -0.323649 -0.0271442 -0.119491
9.4085 0.0645404 0.732922 0.118189
9.23366 -0.0732206 0.74319 -0.433107
8.49286 -0.173954 0.363452 0.448266
7.8761 -0.549671 -0.401347 -0.570835
9.18612 -0.135335 0.00368789 0.727447
9.85438 -0.0838566 0.144695 0.0125311
7.36302 -0.0791852 0.0881318 -0.0116009
8.27807 -0.118998 0.274495 0.326974
9.38879 0.100207 0.21489 -0.00843479
8.02971 0.185209 0.391747 -0.0841443
9.65262 0.145286 -0.542714 -0.396897
8.82481 -0.21094 0.19613 0.192156
9.43649 -0.386845 0.75187 0.140101
7.11525 0.0743254 0.423443 -0.359495
9.60461 0.0827965 0.269317 -0.0429129
8.49453 0.111368 0.57236 0.274274
9.18659 -0.66321 -0.201644 0.127076
7.5132 0.0392694 0.472896 -0.0963348
7.01103 0.225737 0.528011 0.215647
8.73095 0.142655 0.301127 0.611362
7.5143 0.267852 0.171904 0.201895
9.37036 -0.0119908 0.641824 -0.232393
8.02174 -0.137186 -0.263829 -0.34279
9.07795 0.24079 0.434921 -0.101833
9.63671 0.142492 0.0184724 -0.00912544
9.02725 0.155836 0.00046381 0.0109767
7.86804 -0.282285 0.818537 0.283511
7.1146 0.398504 0.198884 0.358647
9.41292 0.513887 0.0458158 0.0748216
7.34981 0.190911 0.155242 -0.048492
8.81427 -0.0620135 0.277886 -0.00450858
8.27571 -0.124345 0.415591 -0.020173
8.08589 0.0151733 -0.0177625 0.125484
7.97394 -0.0909195 0.986339 0.125136
8.95998 -0.407979 -0.0117956 0.451406
9.26583 -0.420501 0.0797081 -0.3528
8.3122 0.200621 0.31746 -0.0243826
7.34882 -0.414622 0.421659 0.128517
9.74803 0.028774 0.567228 0.143943
7.07073 0.212948 0.714192 0.365446
7.52328 0.391339 -0.090969 0.155416
9.00528 -0.427011 0.189663 0.0265852
9.80078 0.0516584 0.458385 0.0279174
8.62236 0.0700445 0.643291 -0.00777962
8.50336 -0.526767 -0.337031 0.060428
7.87614 -0.162071 0.200192 -0.33723
9.39505 0.241803 -0.303961 -0.0632509
9.77963 -0.54842 0.0513098 -0.114794
9.97675 0.566527 -0.200869 -0.134635
8.52355 0.263343 0.0321437 -0.276426
8.07061 0.0945181 0.252667 0.210795
7.44621 0.201561 0.428828 -0.0819628
9.99947 -0.317866 0.738464 0.0231227
8.97795 0.19575 -0.159717 0.380174
7.81799 -0.594151 0.632786 -0.0683674
7.23378 0.305624 -0.0716003 0.650433
7.8644 -0.0628711 0.459601 -0.452882
7.84797 -0.427456 0.114481 0.551608
9.06487 -0.0182858 0.1052 -0.190553
9.38402 0.243622 0.233308 0.597575
9.00063 0.34012 -0.428375 -0.649864
8.91777 -0.309335 0.576606 0.111433
8.47728 0.58225 0.0202065 0.0752536
8.8491 -0.352459 -0.121123 -0.00353909
7.38582 0.0455898 0.619725 -0.279316
9.895 0.0646093 -0.282088 0.076704
7.60014 -0.138182 0.287256 0.252834
9.92562 0.104713 0.716677 0.0108713
9.52693 -0.111182 0.62239 0.0268422
9.48406 -0.0176963 0.617474 -0.514796
9.47854 -0.528899 -0.286296 0.406451
7.71323 0.137294 0.114043 0.247174
7.1632 0.199986 0.0733392 0.0166477
9.88685 -0.100942 0.0663974 0.414172
7.85405 0.52344 0.137403 0.228439
9.24693 -0.0591451 0.63236 -0.000833561
9.57964 -0.44883 -0.0138038 0.186765
8.38342 0.414666 0.290738 -0.223365
8.70959 -0.0128153 0.515486 0.276253
9.55179 -0.0299903 -0.0394686 0.123164
8.83953 -0.248619 0.0274443 -0.0169982
9.44982 -0.164892 0.65571 -0.0989992
7.71412 0.656447 -0.0250019 -0.288898
9.04514 -0.385713 -0.0925289 0.220549
7.19485 -0.129952 0.226671 0.139275
7.21126 0.066779 -0.279023 -0.330726
7.55592 0.455422 -0.0858356 -0.4058
9.91746 -0.863339 0.533079 -0.226942
8.39501 0.301828 0.0273653 -0.044086
7.94709 -0.199979 -0.0106052 -0.313978
9.64061 0.37146 0.441833 -0.214654
7.16125 -0.20316 -0.0536651 -0.343418
8.41765 -0.521747 0.331424 0.167174
8.88304 -0.707227 0.925187 -0.295926
8.45275 0.122143 0.236995 -0.594564
9.81011 0.0544739 0.39311 -0.0121042
8.27762 0.1904 0.419169 0.220885
8.827 0.602691 0.325081 0.754919
9.40711 0.155901 0.361778 0.158498
9.10322 0.145844 0.328567 -0.172737
7.49418 0.774519 0.312982 0.20243
7.12374 -0.240573 0.75492 -0.241535
7.74558 -0.291019 -0.173763 0.400743
7.08865 0.477075 0.0198595 -0.247345
8.34397 0.0447756 -0.167616 -0.0104598
7.80366 0.230428 0.302049 0.243702
7.41753 -0.0450186 -0.100991 0.137931
8.81924 -0.0979815 0.142858 0.031421
8.86022 0.181893 0.45952 -0.229397
8.49493 0.46002 -0.247602 -0.479235
9.40164 0.0415316 -0.139805 -0.117252
9.95751 -0.0596721 0.44979 0.442258
8.37518 0.140782 0.31093 -0.0273802
7.84339 0.0516316 0.838068 0.524893
7.90515 0.111537 0.244089 -0.412136
8.76776 -0.214608 0.75018 -0.114092
8.46598 -0.363888 0.266918 -0.0337251
9.54839 -0.567768 0.158997 -0.363395
7.80411 0.130702 0.153528 0.475929
9.01134 -0.473458 0.558582 0.197356
9.17542 -0.654338 -0.0428866 -0.479404
8.2439 0.199966 -0.626443 0.370791
9.10422 -0.152142 0.549839 0.251694
8.6095 0.292273 0.37063 -0.179047
8.25275 -0.230296 0.687335 -0.365433
