This data set is used in CMSE 201 Section 004
IDX TYPE X Y Z VX VY VZ
98047 2 12.7878 0.333198 1.02297 0.0909712 0.413116 -0.448284 
109346 2 10.5806 0.552312 2.88061 0.332435 -0.0302515 0.208537 
96463 2 10.7207 1.67143 0.729038 0.728342 -0.0822575 -0.11243 
96112 2 10.5611 1.74451 4.29502 -0.213432 0.174701 0.123206 
99090 2 12.4441 2.49129 4.22229 -0.164947 0.127478 0.318595 
109918 2 10.4956 0.746256 4.60055 -0.265461 0.315831 0.0223989 
114615 2 12.7796 1.66455 3.24019 -0.0224536 0.194719 0.427033 
107464 2 10.8576 0.0840141 2.13299 -0.214113 0.160372 -0.180992 
114939 2 10.4706 3.41874 7.51776 0.397534 0.130565 -0.8638 
107770 2 10.259 3.70821 9.48343 0.381425 0.451108 0.0966177 
108933 2 10.4709 0.240374 9.87297 0.0981774 0.332872 0.370531 
101900 2 12.67 0.643254 9.54406 -6.82118e-06 0.378885 0.0655748 
110202 2 10.7055 0.711593 9.26429 -0.0434931 0.0332718 0.046245 
97196 2 11.212 3.34859 7.3317 -0.159865 0.230832 -0.510759 
109624 2 12.9715 0.570141 7.91244 -0.202916 -0.00279256 -0.489472 
113971 2 12.4351 4.02806 5.62139 0.274333 0.665031 0.297986 
102131 2 10.9524 3.8595 6.66712 0.0109195 -0.151034 0.349943 
104074 2 10.5311 2.06928 6.40425 -0.203647 0.412353 0.217785 
102132 2 11.1607 4.23531 7.44809 0.271348 -0.251559 0.426661 
98780 2 12.7011 1.3545 6.65444 0.0710608 -0.10227 -0.0608979 
111820 2 12.7753 2.26248 7.35738 0.0512553 0.188498 -0.470228 
105555 2 11.3889 4.8838 8.88259 0.0457449 0.558815 -0.381598 
112786 2 11.8171 3.30449 5.78313 0.162097 0.560385 -0.165642 
102739 2 11.4747 0.291953 7.7657 -0.1776 0.117007 -0.0859156 
112785 2 12.7193 1.48066 5.77147 0.490959 0.132745 -0.268919 
115082 2 11.0579 1.01041 8.2585 -0.158553 0.594662 0.511419 
106883 2 10.2415 4.28049 6.61874 0.239694 0.674214 -0.282052 
109917 2 10.4671 2.02349 5.03773 0.0527651 0.133163 -0.188228 
107186 2 11.8531 3.18187 9.08966 0.145067 -0.148883 0.129084 
106511 2 12.3297 4.33825 8.2136 0.0705428 -0.0204571 0.186706 
99815 2 12.5951 3.54958 8.27835 0.162443 0.538463 0.197621 
98166 2 12.5427 4.87389 6.0986 0.484383 0.0593475 -0.283606 
101634 2 10.5797 1.36366 9.28536 0.0575826 0.282294 -0.283198 
107185 2 10.3449 4.41384 8.17879 0.0665181 0.382375 0.201276 
99361 2 10.0575 3.16459 6.19792 0.261291 -0.248859 0.103374 
100986 2 11.1915 1.96937 5.59483 0.113986 0.618127 -0.310669 
109024 2 11.1712 0.974773 9.48968 0.24094 0.718236 0.284987 
109706 2 10.935 0.845866 5.90211 0.245698 0.37396 -0.360125 
111819 2 12.7349 0.844738 7.91531 -0.134024 0.691995 0.43301 
106512 2 12.07 4.79095 8.38175 -0.0858339 0.809116 0.371246 
97404 2 11.2024 2.3513 9.48252 -0.440035 0.50752 0.400351 
99887 2 10.7841 0.067548 6.29251 0.0960023 0.0252381 -0.206902 
109705 2 11.757 1.20228 5.69131 0.674205 -0.214604 -0.237431 
115081 2 10.3715 1.08381 7.93198 0.375808 0.209539 -0.313389 
110201 2 10.2459 0.903588 8.92882 -0.307446 0.706684 -0.331874 
113982 2 12.8211 0.751313 9.02337 -0.20567 -0.267842 -0.0445115 
113817 2 11.4107 0.633947 7.61101 -0.0956858 0.352002 -0.395936 
98165 2 12.4031 4.3451 7.41971 0.0469983 0.141828 0.0745144 
104073 2 11.2741 3.1266 6.20399 -0.121174 0.47444 0.0712179 
97403 2 10.422 2.49112 9.00943 0.11575 0.249473 -0.605927 
113370 2 11.2904 0.445554 6.0302 -0.000692688 0.368022 -0.0754904 
112084 2 11.9973 3.18116 7.7122 0.0331887 0.499813 0.298794 
97195 2 11.2378 4.14921 6.71631 0.0576314 0.676146 0.0160151 
97815 2 10.0088 3.89637 7.51395 -0.216795 -0.165208 -0.0973644 
107586 2 11.9508 1.40043 11.5066 0.315705 -0.0396122 -0.0457607 
113000 2 10.9962 0.199291 13.271 -0.141437 0.450247 0.609452 
114434 2 11.5324 3.81696 11.1479 0.0885663 0.468636 0.0234796 
112861 2 10.9764 3.11728 12.8156 0.149974 0.223453 0.153292 
108808 2 12.3132 1.42252 14.1964 -0.19716 0.373679 -0.347209 
101322 2 10.7372 4.10029 10.6328 0.107645 0.0992024 0.217939 
105361 2 10.7391 1.96859 14.4751 0.134628 0.0809058 0.234421 
112862 2 10.1536 4.81747 13.0971 0.09256 0.134024 0.429121 
96075 2 10.4228 4.87776 14.9468 0.216213 0.254287 -0.332351 
107585 2 11.5125 3.31111 10.6594 -0.393302 0.0255325 0.431547 
109145 2 12.8063 4.72774 14.8092 -0.351378 -0.127949 0.263789 
110561 2 12.633 3.106 12.8442 -0.307654 0.412448 -0.172088 
110562 2 12.8962 1.11414 12.1866 -0.0428937 -0.0863673 -0.0467078 
103209 2 10.8117 3.34605 13.7851 -0.228769 0.200384 0.492585 
99545 2 10.0488 3.97377 12.4709 -0.109611 0.370102 -0.511885 
114433 2 10.6511 3.70211 12.2221 -0.0963724 0.144916 -0.450463 
97389 2 12.5241 3.47891 10.2767 0.166769 -0.0749091 0.399905 
103333 2 12.4298 3.13931 12.9976 -0.163701 0.00806168 0.314489 
111539 2 11.601 2.0902 12.0751 0.457541 0.746417 0.362026 
101845 2 10.0147 2.2419 12.8588 0.0560139 0.138231 0.0496206 
113287 2 11.8291 2.16589 13.5219 -0.230612 0.354381 -0.141624 
101321 2 11.2758 2.28697 10.233 -0.171024 0.273375 0.321897 
96805 2 11.3265 1.97741 14.4923 -0.139307 0.557029 0.326252 
114110 2 10.8777 0.531517 13.6257 0.0724574 0.623071 0.673853 
105418 2 11.2404 4.56176 13.4266 0.346748 0.368002 -0.10644 
109640 2 12.9998 2.59798 11.3759 0.604939 0.128683 0.55407 
113288 2 12.0453 1.74958 14.861 -0.0384354 0.712435 -0.755628 
101266 2 12.6951 1.42965 14.4315 0.01748 0.0345739 0.671727 
110131 2 11.2216 0.324424 14.2229 0.374158 0.394452 -0.0176016 
113809 2 12.0448 2.88479 13.082 -0.361063 0.410775 -0.13446 
105966 2 11.0583 0.107793 13.9092 -0.180821 0.107782 -0.272769 
113810 2 12.1548 3.86065 14.0267 -0.633127 -0.0225147 0.23146 
111987 2 12.6735 1.01536 14.7785 0.0766196 0.657199 -0.113041 
99780 2 12.3589 3.78934 13.6454 -0.619559 0.276612 -0.459371 
105362 2 11.556 0.503669 14.14 0.731333 0.318397 0.161452 
105090 2 12.9056 3.43928 13.5721 -0.155956 -0.264831 -0.0611434 
100054 2 10.9858 2.15158 14.572 0.0896236 0.195456 0.404591 
111540 2 10.8218 2.63944 11.0564 0.321737 0.492018 -0.315468 
107769 2 10.7236 3.17932 10.0445 0.302831 0.876956 -0.3255 
98333 2 11.3731 4.12341 12.0755 0.24497 0.482765 -0.0853237 
105089 2 12.5436 4.85334 13.2566 -0.215114 -0.218972 0.0344276 
98829 2 10.2267 0.0960008 12.2107 0.129385 0.0947762 -0.0617025 
103389 2 10.7632 0.0966497 14.6573 0.362823 -0.38025 -0.225457 
107166 2 12.3519 0.89248 11.7104 0.06373 0.518767 -0.115902 
112972 2 11.7294 3.9399 14.7485 -0.225485 0.144601 -0.283619 
112971 2 10.6133 4.47458 14.5836 -0.535864 0.312446 0.449391 
112999 2 10.1918 0.763662 14.1366 -0.179409 0.273334 -0.0156232 
100053 2 10.6138 3.15054 13.951 -0.299917 -0.0450786 -0.0306686 
105965 2 11.1508 1.11369 14.6038 -0.240395 0.138257 0.139661 
101265 2 12.5186 2.57459 14.345 -0.220053 -0.114012 -0.622515 
107273 2 11.9345 0.215984 10.7386 -0.10296 0.250077 0.0231563 
99546 2 10.2639 3.60846 11.2772 0.571611 0.191504 -0.188273 
108807 2 12.5658 0.220088 13.569 -0.189868 0.00372209 0.136899 
103210 2 11.2337 3.6069 14.6701 -0.00325897 0.234206 -0.553294 
102428 2 10.0658 0.258394 11.9241 -0.494902 0.50639 -0.163667 
98334 2 11.0082 2.53985 12.2602 0.177849 -0.23466 0.242188 
108631 2 12.4591 4.04672 10.7983 -0.553803 0.814282 0.0861805 
96627 2 10.3057 2.31782 13.8658 -0.0945017 0.134013 -0.0127669 
110210 2 11.2603 1.13086 16.5463 -0.614953 0.274704 -0.0480627 
99191 2 12.7872 0.389863 17.1676 -0.252524 0.302449 0.249477 
103553 2 11.5127 1.0914 16.4688 0.574484 0.0962566 0.192387 
98883 2 10.5159 1.88641 19.7194 -0.403436 0.307875 0.337872 
112150 2 10.6906 3.28663 17.3725 0.171386 0.912892 -0.199015 
100153 2 12.4857 3.78541 17.6875 -0.243516 0.334216 -0.0876531 
111686 2 12.8053 2.30205 18.7088 -0.322067 0.0842972 -0.197423 
100672 2 11.8823 0.671543 19.1907 -0.470652 0.505375 -0.0243559 
105153 2 11.8981 4.58717 16.0463 0.263913 0.0378768 -0.0358008 
103795 2 10.8447 1.34537 17.3815 0.0494808 -0.120329 -0.087358 
109146 2 12.5383 2.89094 15.1823 0.278068 0.384986 0.835137 
104993 2 10.1258 1.69309 17.8716 0.317152 -0.290975 0.0082481 
112149 2 10.3532 4.81954 16.8153 0.262104 0.212065 0.17917 
113993 2 10.3245 3.16917 18.8618 -0.0955307 0.664562 -0.209317 
105519 2 11.3554 4.92189 19.3918 -0.169606 0.331466 -0.164578 
105579 2 12.6393 1.47173 16.776 0.384938 0.161027 -0.268019 
115035 2 10.1722 2.99473 15.9154 -0.0938558 -0.387109 0.0795735 
99550 2 10.4236 0.581362 17.0627 -0.307937 0.147327 -0.69681 
109526 2 12.8019 1.83159 19.9324 0.0981959 0.657726 -0.248904 
107950 2 11.6715 4.42429 19.5277 0.391023 1.0716 -0.381958 
104994 2 10.0416 1.53971 17.415 -0.204137 0.00832966 -0.45867 
109525 2 12.1978 3.84657 19.9278 0.240912 -0.343222 0.277617 
106102 2 10.8463 1.66248 16.8252 0.075884 1.20546 0.174493 
101240 2 10.5588 1.00798 15.3145 0.000669471 0.459807 0.305408 
109490 2 11.9324 0.601091 16.5928 0.380997 -0.27155 0.14598 
105020 2 11.5882 3.81243 15.8762 -0.242074 0.840847 0.154963 
113228 2 11.2832 1.5063 18.9505 0.0655465 0.649328 0.0443155 
113227 2 11.4129 3.20267 18.7388 -0.161283 -0.395124 -0.298787 
101804 2 12.7387 4.65289 19.7074 -0.154497 0.15872 0.0699804 
102537 2 10.9553 4.29995 18.4172 0.316358 0.316337 0.0707022 
103478 2 10.9437 4.00424 17.7212 -0.339023 -0.495272 0.151175 
110132 2 11.7592 0.552498 15.4214 0.0661379 0.5796 0.0669905 
102538 2 10.9803 3.2004 18.2084 -0.299956 0.0579564 0.358643 
112549 2 11.8791 4.57402 17.5974 0.222298 0.57386 0.261882 
108247 2 12.8716 3.76027 16.039 -0.109835 0.417212 -0.14665 
107458 2 12.1627 3.31632 16.0978 0.118429 0.288464 -0.0199585 
112953 2 11.8811 4.85322 16.666 -0.385468 -0.187411 0.474462 
100368 2 11.9706 0.914868 17.3479 -0.226083 0.248739 -0.0286295 
112550 2 11.4247 4.86054 17.1297 -0.611814 0.379417 0.549311 
115036 2 10.7321 3.08018 15.8375 -0.438959 -0.0133913 0.130964 
99192 2 12.0908 2.23168 16.9096 -0.0669688 0.865048 0.50882 
99016 2 10.0547 2.34265 17.6116 -0.482134 0.482033 0.0111767 
105574 2 10.6689 3.94395 17.5548 -0.332169 0.479722 0.102793 
108451 2 11.83 4.62119 16.0992 0.468254 0.621728 0.493772 
99902 2 12.6823 3.59483 18.185 -0.678702 0.42781 0.0656977 
103796 2 10.8703 2.26295 17.2534 0.0650201 -0.082808 0.170577 
111633 2 11.7177 4.56905 15.1269 0.0296206 0.782199 0.128129 
112000 2 10.676 0.768583 16.5707 0.128298 0.473838 0.403242 
109489 2 12.2272 0.532154 16.5585 -0.201181 -0.0942607 -0.52702 
105580 2 12.0449 2.90466 17.658 0.630889 0.788617 0.462509 
104620 2 12.6018 0.603985 16.3472 -0.00751744 1.01607 0.120469 
99901 2 12.5894 4.07656 18.7756 -0.247602 0.172184 -0.00709292 
106827 2 11.4623 1.1287 19.9429 0.261696 0.292321 0.222009 
96806 2 11.47 1.94151 15.083 0.0222217 0.587409 -0.179491 
107457 2 12.498 1.88453 15.6461 -0.314666 0.0120776 -0.274983 
100191 2 11.774 2.6485 18.9238 -0.00926856 0.308756 0.370644 
105367 2 10.8435 1.2815 15.1866 -0.528073 0.642821 0.516748 
113994 2 10.5835 2.39265 18.9423 -0.143777 0.420068 0.390138 
105573 2 10.8983 4.20784 16.2233 0.184456 -0.188577 -0.204869 
96076 2 10.3754 4.3356 15.5608 0.543332 0.443236 0.115061 
100192 2 11.4249 1.44319 18.2619 -0.479995 0.776647 -0.138234 
108081 2 12.3845 0.188207 16.4867 -0.126612 0.278827 -0.0440921 
106955 2 12.3997 0.0766107 15.2273 -0.264985 0.319274 0.215741 
100671 2 11.4278 1.24832 19.9911 0.357255 0.355922 0.215863 
106629 2 10.5037 4.3335 21.7547 0.448104 0.701608 -0.319341 
104111 2 11.9987 4.5785 22.4963 0.182585 0.554718 0.585291 
98581 2 11.5266 1.88019 24.4856 -0.264233 0.61104 -0.122811 
102050 2 10.2274 0.2456 24.7326 0.157877 -0.146066 0.254647 
114021 2 12.0753 1.4795 22.7401 0.179131 -0.389663 0.0322954 
108407 2 11.276 1.72386 24.2063 0.266656 -0.131851 -0.283038 
112464 2 11.4266 3.05377 22.5125 -0.106281 0.135499 -0.0529831 
108664 2 12.1209 4.12487 20.7801 -0.256709 -0.138515 0.0472987 
104112 2 12.2203 2.9315 23.6196 0.134295 -0.217088 0.271229 
113195 2 11.6848 3.26093 24.4894 0.741122 0.0453133 -0.171783 
112743 2 11.5837 2.9133 22.98 0.450399 -0.0122879 -0.193611 
114441 2 12.3464 2.24373 21.8172 -0.12564 -0.410099 0.140894 
98162 2 12.2388 3.2397 20.3626 0.207731 0.0887115 0.40562 
106100 2 10.1373 4.92364 23.3434 0.587168 0.347331 0.250261 
98161 2 11.9638 3.04616 21.4092 -0.764639 0.147766 0.314147 
114368 2 10.9082 4.46138 23.9692 -0.249942 0.974623 -0.207488 
98884 2 10.5966 2.13494 20.0046 0.0779631 -0.221847 0.00603972 
108998 2 10.5627 0.674267 23.1581 0.371639 0.468908 -0.0983263 
101537 2 11.107 3.16203 23.0237 0.219612 0.184937 -0.0531608 
108997 2 10.1611 1.07404 22.6189 0.251685 0.462264 -0.163118 
104279 2 11.8774 4.3197 20.4579 -0.334603 0.692251 0.283982 
100935 2 10.994 4.83461 23.8359 -0.35268 0.168004 0.154762 
111071 2 12.8955 2.71686 21.748 -0.159412 0.697395 0.180927 
114022 2 11.7282 3.29975 22.3319 0.296449 0.854512 -0.274995 
104472 2 10.9187 4.4513 20.1318 0.416668 0.348093 0.0110338 
113196 2 11.6464 2.6536 23.9787 -0.295238 1.01005 0.0751546 
106630 2 10.4712 2.86865 21.0962 0.320636 0.49081 -0.514077 
101538 2 11.131 4.37966 23.4265 0.142329 0.498777 -0.0239822 
106064 2 12.8693 3.67444 22.1469 -0.419435 0.0809797 0.0349374 
113987 2 12.3269 4.64707 20.3309 0.0552453 0.455689 -0.2895 
106828 2 11.2844 1.08761 20.3221 -0.0222812 -0.0882765 0.104266 
106063 2 12.5762 4.18839 21.7122 0.151702 1.02699 0.152924 
98341 2 12.6597 4.46964 24.7353 0.234945 -0.137036 0.369597 
112463 2 11.6635 1.38494 21.6897 0.153679 0.0979039 -0.336759 
109600 2 12.4167 1.13459 20.1071 0.0470713 0.0605537 -0.0427793 
104280 2 11.3565 4.92672 20.8791 -0.251249 -0.00282504 -0.306938 
108663 2 11.9993 3.0809 20.6389 0.108077 0.0182405 0.141892 
105736 2 10.3804 0.536636 22.7734 -0.464642 -0.214389 0.358925 
114442 2 11.9182 1.40642 21.9905 -0.27733 0.163842 -0.32915 
97678 2 11.5218 1.99336 24.3879 0.157474 -0.00537694 -0.0293723 
98624 2 10.4342 0.236166 22.2523 0.591045 0.125455 -0.440634 
109599 2 12.0505 1.26055 20.5334 -0.294573 0.765852 -0.283824 
112744 2 11.4571 1.74312 21.9254 0.336879 0.122402 0.043805 
98582 2 10.7553 2.75194 23.9918 -0.0227635 0.484545 -0.0490472 
101519 2 10.757 4.33179 22.4416 0.0382838 0.634705 -0.143861 
98319 2 12.6422 0.0969481 23.3953 -0.222708 0.521553 0.523832 
101228 2 11.1501 0.717225 21.0973 0.077834 -0.379384 0.0218603 
97677 2 11.7803 0.767174 24.5567 0.129367 0.226072 0.000179642 
108408 2 11.8294 0.233883 23.1577 -0.0973892 0.361656 -0.255508 
99749 2 12.7209 4.96781 24.4139 -0.002358 0.078197 -0.114355 
104893 2 11.4569 4.30382 21.7351 0.411314 0.0359824 0.0633651 
113122 2 12.9258 4.79975 22.7267 -0.145558 -0.0463343 -0.360828 
98736 2 11.946 0.931593 28.9022 0.222189 0.76822 0.531094 
102049 2 11.1903 1.00458 25.4582 0.131146 0.701971 0.0322067 
107380 2 12.4791 3.42584 27.7371 0.131241 0.177521 0.0638819 
113593 2 10.7474 2.36503 28.9704 0.441328 -0.00227936 -0.223106 
98501 2 12.8286 0.376771 25.4119 -0.143739 0.250847 -0.175332 
100654 2 11.0926 4.22587 25.5494 -0.37091 0.0222079 0.0806866 
114770 2 10.5596 4.59703 27.4746 -0.0442655 0.245674 0.412157 
101997 2 10.9104 3.4992 29.6736 -0.202799 0.487247 0.058627 
110868 2 12.106 2.11314 25.995 0.208806 0.405523 -0.196428 
114769 2 10.1522 4.93287 28.2826 -0.333324 0.215073 0.486963 
96423 2 10.6863 3.63098 25.1939 -0.256757 0.368938 0.0954923 
114208 2 12.1814 0.367117 28.8207 -0.682591 0.0209695 0.218831 
105091 2 12.6409 4.32481 28.97 0.778422 0.299871 -0.541343 
101680 2 12.7859 3.86986 26.4681 0.0255629 0.742954 0.0910281 
96893 2 12.1831 4.44774 29.2117 -0.610613 0.407525 0.273367 
102376 2 11.7648 1.99442 25.6461 -0.390314 0.16703 0.526333 
111848 2 10.8147 3.01557 29.581 -0.0335973 0.0151626 0.102568 
106904 2 10.5054 2.69345 27.6676 -0.129487 0.161646 0.111094 
101998 2 10.5907 3.7768 29.5912 -0.104042 0.70367 0.113151 
98735 2 11.4052 2.85391 28.5622 0.181531 0.968641 -0.255295 
102375 2 12.4287 0.272386 25.6914 0.440589 -0.0684361 0.0457261 
98129 2 11.9864 1.36362 25.1813 0.211587 -0.239097 0.246098 
102649 2 10.6715 4.52302 26.9178 0.0771657 0.493429 -0.208836 
105653 2 12.8692 2.45437 27.4436 0.101226 0.41636 -0.13225 
100304 2 10.6946 1.03004 25.8911 -0.0229149 0.361824 -0.533879 
113734 2 11.8745 2.26135 29.5078 -0.0638662 0.961063 -0.140381 
109151 2 12.1395 1.32746 28.6688 0.0887773 -0.284632 -0.266488 
105612 2 10.7936 2.17599 26.6888 -0.171683 -0.168758 -0.317925 
109987 2 12.2338 2.75017 28.5135 -0.240605 -0.0890058 0.328616 
109988 2 12.1417 4.49916 28.4632 -0.16662 0.522532 0.0918073 
105654 2 12.0394 4.33882 27.0566 -0.278659 0.23305 0.104371 
114431 2 11.7399 0.183464 29.8985 -0.128108 0.0720238 -0.199071 
109152 2 11.4712 2.8525 27.9201 -0.24636 0.0399099 -0.328125 
110867 2 12.1951 2.12792 26.4969 -0.0768712 0.332895 0.0655848 
107116 2 11.4008 1.56587 27.6817 0.00956285 0.250134 0.125508 
101311 2 10.576 3.09437 27.2585 0.358356 0.868982 0.271212 
98545 2 12.7669 0.984424 25.1954 -0.575193 -0.331167 -0.00621903 
109461 2 11.4831 0.284232 26.8243 -0.134894 0.530451 -0.3873 
109462 2 10.3198 1.88815 26.5913 0.166205 0.372416 0.0479709 
107115 2 10.8329 1.17121 27.2819 -0.650576 0.666879 0.238712 
107379 2 12.2392 4.02037 28.5915 -0.751213 0.112952 0.413846 
101312 2 10.2536 3.49535 27.4319 -0.595324 0.40879 -0.220494 
101913 2 10.6595 3.51213 28.3194 0.375281 0.126675 0.568353 
100303 2 10.137 1.97821 25.3655 0.241208 0.40679 -0.191668 
105611 2 11.1961 0.235456 27.1894 0.22995 0.902131 -0.30546 
101679 2 12.6192 4.11324 27.0896 -0.256125 -0.00946661 -0.0624598 
104497 2 10.0646 0.378446 25.0599 -0.0711938 -0.152763 0.589876 
105213 2 10.6719 2.65249 29.6633 -0.0713315 0.140388 0.140564 
103986 2 12.9051 4.94171 25.8139 -0.285633 0.278803 -0.118023 
109074 2 11.361 0.799284 27.1764 -0.230004 0.0158456 -0.413075 
99418 2 10.003 3.30996 28.074 0.121653 0.201872 0.00695618 
102650 2 10.1968 3.77632 26.5482 -0.380681 -0.104099 -0.06569 
106903 2 10.6381 1.53244 27.4391 -0.032873 0.149364 0.385575 
99417 2 10.2349 2.11714 27.6078 -0.0496592 0.419459 0.144508 
108176 2 11.4256 1.09306 33.4293 0.0947057 -0.0649937 0.00434457 
98493 2 11.8872 0.669915 31.2039 -0.532644 -0.0854354 -0.0182254 
96113 2 11.1789 0.465473 30.0616 -0.623523 0.391857 0.105163 
98306 2 11.244 2.97698 30.6895 0.0568001 0.694212 -0.536862 
97660 2 10.91 0.294015 32.0108 -0.642805 0.408584 0.223927 
114938 2 12.4853 1.6552 33.1179 0.272252 0.326833 0.188067 
107222 2 12.9872 4.86922 31.4147 -0.218708 0.270586 0.322126 
104362 2 10.8244 4.53846 31.7669 0.327314 0.304253 -0.181319 
101662 2 10.7839 1.98691 30.7403 0.0303721 0.316226 0.304907 
104569 2 11.2851 2.03516 30.0577 -0.0992199 -0.0522702 0.19303 
105214 2 10.5308 1.25175 30.7378 0.0744442 -0.047069 0.163161 
109826 2 11.5801 0.178562 33.968 -0.0284478 0.450436 0.0878091 
109688 2 10.6697 2.99239 31.5005 0.0530022 0.402483 0.0604437 
103067 2 10.3661 3.0616 33.913 -0.589529 -0.157361 -0.155075 
97276 2 11.92 4.7259 32.387 -0.467084 -0.0239451 0.10395 
114561 2 12.9139 2.18543 31.0143 -0.496915 0.0299747 -0.124076 
102197 2 11.9365 2.60802 30.3472 0.0134215 -0.33015 0.275187 
112737 2 10.9672 4.26976 33.969 -0.243598 0.357349 -0.17999 
104570 2 11.4378 0.134073 30.8316 0.173372 0.667384 0.216808 
97192 2 12.1068 2.58191 32.4029 0.183657 0.535552 0.254172 
114925 2 10.3727 2.82392 30.7941 0.301725 -0.201224 -0.324198 
104388 2 11.8358 0.200108 32.0527 0.194004 -0.176034 0.185146 
104478 2 11.0502 1.598 30.4885 -0.100937 0.130932 0.706396 
114432 2 12.0575 0.0248542 30.4198 -0.0479343 0.889718 -0.0363415 
110950 2 11.2522 1.45191 32.0767 0.0765308 0.361362 -0.644725 
104477 2 12.1944 0.625532 30.4538 0.476266 0.365214 0.184557 
98305 2 11.358 3.40699 30.6553 -0.444354 0.939114 -0.362818 
111514 2 12.1852 4.7419 32.4825 -0.0663782 0.175013 -0.468166 
97594 2 10.1995 0.152652 34.1792 -0.217355 0.428556 0.16579 
100436 2 12.1833 4.28031 30.2504 0.621452 0.659831 0.115019 
102198 2 11.4799 4.16208 30.3094 -0.105022 0.466684 -0.0575191 
97706 2 10.7093 4.78852 31.5546 -0.16821 0.841663 -0.113419 
109687 2 10.2136 3.60861 31.3677 -0.00312092 0.380446 -0.419282 
104361 2 11.4677 3.49038 32.2181 0.165248 0.563759 0.281299 
112738 2 11.7483 2.52506 33.9837 0.0944863 0.326876 0.173254 
114937 2 11.7096 2.68383 31.6363 0.00929829 0.498908 0.186824 
97705 2 10.7675 3.21176 32.2677 -0.0160447 0.816618 0.278352 
97191 2 11.4967 1.90033 32.166 -0.19335 -0.190742 -0.0745013 
98973 2 12.233 0.615216 32.6105 -0.142011 0.13743 -0.146993 
109298 2 10.6937 4.49588 34.6883 0.578559 0.751205 -0.089555 
110949 2 10.8428 1.62083 32.2553 -0.281508 0.348968 -0.319838 
103068 2 10.6426 2.88682 34.899 0.106246 0.165155 -0.330956 
111866 2 12.5545 4.65356 30.3432 0.133822 0.270299 0.301075 
111006 2 12.1844 2.5033 34.8576 -0.0255802 -0.00489365 -0.266566 
114469 2 10.0612 2.02919 33.8135 -0.0539696 -0.11722 0.819902 
112209 2 12.605 4.97382 33.2944 -0.429871 0.313368 0.149518 
111907 2 12.1079 4.92889 34.1361 -0.198516 -0.165854 0.230863 
111513 2 12.7781 3.54265 31.4432 -0.452591 0.2402 0.0190619 
113733 2 10.5469 3.32355 30.5681 0.143248 0.351507 -0.332199 
101661 2 10.4328 2.50992 30.8188 -0.545193 0.477704 -0.157461 
101159 2 10.117 1.99264 30.9681 -0.0785973 -0.0235633 0.00677817 
110248 2 12.9551 0.224831 32.0158 0.0452631 0.281412 0.219499 
106104 2 10.5294 3.66417 37.2198 0.0320782 0.270553 -0.270231 
99094 2 11.1667 0.307271 38.5916 0.0170464 -0.240185 0.176607 
100556 2 10.7535 2.93367 36.6527 -0.493678 0.158813 0.0283684 
112439 2 12.7135 0.820263 37.7835 0.519904 1.0093 -0.107409 
98749 2 10.1796 0.487921 39.2497 0.0235232 0.216019 0.363526 
110790 2 11.2201 1.14228 39.8648 -0.15818 0.39595 0.228785 
103702 2 12.2676 1.92646 37.2143 0.0170501 0.398251 -0.685218 
103701 2 12.4937 3.43601 37.1962 -0.0310373 0.388913 -0.158741 
108564 2 10.0814 2.24956 36.8339 -0.155056 -0.0455176 0.21719 
109775 2 10.7261 0.233445 39.3499 0.142784 0.102327 0.0420534 
97332 2 12.4132 3.499 36.5584 -0.0553233 0.570766 -0.113355 
100152 2 12.5259 2.74407 38.7447 0.225268 0.263932 0.581033 
114460 2 10.1794 2.69711 37.9524 -0.644953 0.435678 0.274772 
109776 2 11.1452 0.541869 38.9378 -0.119586 0.289014 -0.196053 
96729 2 12.0259 2.64692 38.3504 -0.152313 0.248172 0.158442 
111435 2 10.4326 2.69814 35.8422 -0.148384 0.0996498 -0.128803 
99093 2 11.4248 1.54743 38.3742 0.0652777 0.164212 -0.0657539 
109481 2 11.3579 2.83867 37.3924 -0.492695 0.507111 0.019384 
103412 2 11.6688 2.97877 38.2754 0.110736 0.0248417 -0.194975 
96730 2 11.9062 2.13592 38.2631 -0.0314762 0.033853 0.242621 
107669 2 10.4393 4.51564 39.1533 -0.00514101 0.36251 0.206852 
105614 2 12.4055 2.84183 36.0593 -0.817252 0.242383 0.148003 
109482 2 11.7635 1.5254 38.3971 0.257071 0.240821 -0.100449 
102335 2 10.2248 2.87194 36.6303 -0.226946 0.289716 -0.0112776 
113078 2 10.4725 3.53644 39.0008 0.128835 0.514084 0.394277 
96762 2 11.7954 2.2623 39.0276 0.659379 -0.0901987 -0.357042 
103987 2 12.7226 3.49647 38.4879 -0.40354 0.0184689 -0.55175 
113559 2 12.2279 4.43921 36.4995 -0.180633 0.180464 0.466301 
114804 2 12.3961 2.3576 38.7356 -0.840871 0.428477 -0.255857 
112522 2 11.8082 3.68787 38.5061 0.0670857 0.163924 -0.0516404 
113755 2 11.7484 0.315314 36.264 0.0319216 0.474177 0.0154118 
112521 2 12.0841 1.47412 38.2435 0.0378157 -0.753936 0.0611321 
103411 2 11.6066 4.46067 39.3315 0.304048 0.329085 0.354484 
103286 2 12.0337 1.53962 36.8509 -0.618042 0.443634 -0.135481 
111005 2 12.5451 2.23912 36.4413 0.217124 0.397488 -0.154516 
98655 2 10.1365 0.209665 38.5637 0.124906 0.220915 -0.494907 
