year,day,hour,minute,station_type,station_id,lake,data_format,air_temp,dew_point,wind_speed,max_gust,water_temp
2025,38,2,24,1,HLNM4,1.0,9,0.9,-8.1,16.5,19.5,0.1
2025,38,2,24,1,HRBM4,2.0,9,-0.6,-4.4,10.3,14.4,1.7
2025,38,2,24,1,MACM4,1.0,9,-9.7,-14.4,11.3,15.9,0.3
2025,38,2,24,1,MNMM4,1.0,9,-10.6,-20.7,9.8,14.9,1.4
2025,38,2,24,1,MRHO1,4.0,9,0.6,-5.1,4.6,7.7,0.0
2025,38,2,30,1,BUFN6,4.0,9,0.7,-1.6,14.4,18.0,4.2
2025,38,2,30,1,DTLM4,2.0,9,-9.1,-14.4,7.2,12.3,1.4
2025,38,2,30,1,FAIO1,4.0,9,1.6,-2.8,12.9,16.5,0.1
2025,38,2,30,1,HLNM4,1.0,9,0.7,-8.5,17.0,21.1,0.2
2025,38,2,30,1,HRBM4,2.0,9,-0.3,-4.1,8.7,13.4,1.7
2025,38,2,30,1,MACM4,1.0,9,-9.7,-14.8,8.7,15.9,0.3
2025,38,2,30,1,MNMM4,1.0,9,-10.7,-20.1,6.7,11.8,1.4
2025,38,2,30,1,MRHO1,4.0,9,0.8,-5.3,6.2,10.8,0.0
2025,38,2,54,1,BUFN6,4.0,9,0.7,-1.7,14.4,18.5,4.2
2025,38,2,54,1,DTLM4,2.0,9,-9.7,-15.0,7.2,11.8,1.4
2025,38,2,54,1,FAIO1,4.0,9,1.9,-3.2,13.9,16.5,0.1
2025,38,2,54,1,HLNM4,1.0,9,0.2,-9.1,15.9,19.5,0.2
2025,38,2,54,1,MACM4,1.0,9,-10.3,-16.1,10.3,17.0,0.3
2025,38,2,54,1,MNMM4,1.0,9,-11.0,-20.4,6.7,9.8,1.4
2025,38,2,54,1,MRHO1,4.0,9,0.8,-6.2,4.6,7.2,0.0
2025,38,3,0,1,BUFN6,4.0,9,0.8,-1.9,15.9,19.0,4.2
2025,38,3,0,1,DTLM4,2.0,9,-9.9,-15.1,5.7,10.8,1.4
2025,38,3,0,1,FAIO1,4.0,9,1.9,-3.5,13.4,17.5,0.1
2025,38,3,0,1,HLNM4,1.0,9,0.1,-8.2,15.9,22.1,0.2
2025,38,3,0,1,MACM4,1.0,9,-10.4,-16.4,12.3,16.5,0.3
2025,38,3,0,1,MNMM4,1.0,9,-11.0,-19.9,5.7,8.2,1.4
2025,38,3,0,1,MRHO1,4.0,9,0.9,-6.2,4.1,8.2,0.0
2025,38,3,24,1,BUFN6,4.0,9,0.8,-2.0,14.9,18.0,4.2
2025,38,3,24,1,DTLM4,2.0,9,-10.4,-15.5,7.2,13.9,1.4
2025,38,3,24,1,FAIO1,4.0,9,1.9,-3.9,14.9,19.0,0.1
2025,38,3,24,1,HLNM4,1.0,9,-0.6,-8.4,17.0,20.6,0.2
2025,38,3,24,1,MACM4,1.0,9,-10.6,-16.3,12.3,15.4,0.2
2025,38,3,24,1,MNMM4,1.0,9,-11.4,-21.8,9.3,12.9,1.4
2025,38,3,24,1,MRHO1,4.0,9,0.9,-6.8,5.1,8.7,0.0
2025,38,3,30,1,BUFN6,4.0,9,0.7,-2.1,12.3,17.0,4.2
2025,38,3,30,1,DTLM4,2.0,9,-10.6,-15.7,5.7,13.9,1.4
2025,38,3,30,1,FAIO1,4.0,9,1.9,-3.9,15.9,19.0,0.1
2025,38,3,30,1,HLNM4,1.0,9,-0.8,-8.7,17.0,21.6,0.2
2025,38,3,30,1,MACM4,1.0,9,-10.7,-16.0,11.3,17.0,0.3
2025,38,3,30,1,MNMM4,1.0,9,-11.5,-21.2,7.7,12.9,1.4
2025,38,3,30,1,MRHO1,4.0,9,1.1,-6.8,5.7,8.7,0.0
2025,38,3,54,1,BUFN6,4.0,9,0.9,-2.6,13.9,18.5,4.2
2025,38,3,54,1,DTLM4,2.0,9,-10.9,-16.4,6.7,11.3,1.4
2025,38,3,54,1,FAIO1,4.0,9,1.8,-3.8,17.5,20.1,0.1
2025,38,3,54,1,HLNM4,1.0,9,-1.4,-9.2,13.9,20.1,0.1
2025,38,3,54,1,MACM4,1.0,9,-10.7,-16.0,9.8,17.0,0.2
2025,38,3,54,1,MNMM4,1.0,9,-11.9,-20.6,5.7,9.3,1.4
2025,38,3,54,1,MRHO1,4.0,9,1.2,-7.4,6.2,10.8,0.0
2025,38,4,0,1,BUFN6,4.0,9,0.9,-2.6,12.9,18.5,4.2
2025,38,4,0,1,DTLM4,2.0,9,-11.0,-16.5,6.2,10.8,1.4
2025,38,4,0,1,FAIO1,4.0,9,1.8,-3.8,17.5,20.1,0.1
2025,38,4,0,1,HLNM4,1.0,9,-1.4,-8.8,14.4,19.0,0.1
2025,38,4,0,1,MACM4,1.0,9,-10.8,-16.3,10.8,15.9,0.2
2025,38,4,0,1,MNMM4,1.0,9,-12.0,-21.0,6.2,9.3,1.4
2025,38,4,0,1,MRHO1,4.0,9,1.2,-7.4,5.7,10.8,0.0
2025,38,4,24,1,BUFN6,4.0,9,0.8,-2.9,13.9,19.5,4.2
2025,38,4,24,1,DTLM4,2.0,9,-11.3,-16.8,6.2,9.8,1.4
2025,38,4,24,1,FAIO1,4.0,9,1.4,-3.1,18.5,22.1,0.1
2025,38,4,24,1,HLNM4,1.0,9,-1.8,-9.4,14.4,18.5,0.1
2025,38,4,24,1,MACM4,1.0,9,-10.8,-15.8,9.8,13.4,0.2
2025,38,4,24,1,MNMM4,1.0,9,-12.2,-20.5,5.1,9.8,1.4
2025,38,4,24,1,MRHO1,4.0,9,1.1,-8.0,5.1,10.8,0.0
2025,38,4,30,1,BUFN6,4.0,9,0.9,-2.8,14.4,17.0,4.2
2025,38,4,30,1,DTLM4,2.0,9,-11.4,-16.9,6.2,8.2,1.4
2025,38,4,30,1,FAIO1,4.0,9,1.3,-3.1,17.0,21.6,0.1
2025,38,4,30,1,HLNM4,1.0,9,-1.8,-8.4,14.4,19.0,0.1
2025,38,4,30,1,HRBM4,2.0,9,-4.5,-12.9,8.2,16.5,1.6
2025,38,4,30,1,MACM4,1.0,9,-10.8,-15.7,9.8,15.4,0.2
2025,38,4,30,1,MNMM4,1.0,9,-12.2,-21.0,7.7,10.3,1.4
2025,38,4,30,1,MRHO1,4.0,9,1.1,-8.0,6.2,11.8,0.0
2025,38,4,54,1,BUFN6,4.0,9,0.6,-3.0,13.4,16.5,4.2
2025,38,4,54,1,DTLM4,2.0,9,-11.6,-16.9,6.2,10.3,1.4
2025,38,4,54,1,FAIO1,4.0,9,1.2,-2.9,18.5,22.6,0.1
2025,38,4,54,1,HLNM4,1.0,9,-2.2,-9.2,14.9,18.0,0.1
2025,38,4,54,1,HRBM4,2.0,9,-5.0,-13.6,7.2,11.3,1.6
2025,38,4,54,1,MACM4,1.0,9,-10.5,-15.5,10.8,16.5,0.2
2025,38,4,54,1,MNMM4,1.0,9,-12.4,-21.0,5.7,7.7,1.4
2025,38,4,54,1,MRHO1,4.0,9,0.8,-8.2,5.1,9.8,0.0
2025,38,5,0,1,BUFN6,4.0,9,0.6,-3.0,13.9,17.5,4.2
2025,38,5,0,1,DTLM4,2.0,9,-11.7,-16.9,4.1,8.2,1.4
2025,38,5,0,1,FAIO1,4.0,9,1.1,-2.7,17.0,21.1,0.1
2025,38,5,0,1,HLNM4,1.0,9,-2.6,-11.1,16.5,18.5,0.1
2025,38,5,0,1,HRBM4,2.0,9,-5.4,-13.8,6.7,9.8,1.6
2025,38,5,0,1,MACM4,1.0,9,-10.5,-15.2,10.3,15.9,0.2
2025,38,5,0,1,MNMM4,1.0,9,-12.4,-20.7,5.7,10.8,1.4
2025,38,5,0,1,MRHO1,4.0,9,0.9,-8.2,6.2,9.3,0.0
2025,38,5,24,1,BUFN6,4.0,9,0.7,-3.4,15.4,19.0,4.2
2025,38,5,24,1,DTLM4,2.0,9,-11.8,-16.9,6.7,10.3,1.4
2025,38,5,24,1,FAIO1,4.0,9,1.1,-2.9,17.5,20.1,0.1
2025,38,5,24,1,HLNM4,1.0,9,-3.0,-10.8,14.4,17.0,0.2
2025,38,5,24,1,HRBM4,2.0,9,-5.9,-13.9,7.2,10.3,1.4
2025,38,5,24,1,MACM4,1.0,9,-10.4,-14.7,11.3,15.4,0.1
2025,38,5,24,1,MNMM4,1.0,9,-12.6,-20.7,4.6,8.2,1.4
2025,38,5,24,1,MRHO1,4.0,9,0.7,-8.6,6.2,9.3,0.0
2025,38,5,30,1,BUFN6,4.0,9,0.7,-3.4,15.9,19.0,4.2
2025,38,5,30,1,DTLM4,2.0,9,-11.8,-16.8,6.7,9.8,1.4
2025,38,5,30,1,FAIO1,4.0,9,1.2,-3.1,20.1,23.7,0.1
2025,38,5,30,1,HLNM4,1.0,9,-2.9,-9.8,13.9,18.0,0.2
2025,38,5,30,1,HRBM4,2.0,9,-5.8,-13.8,6.2,10.8,1.4
2025,38,5,30,1,MACM4,1.0,9,-10.4,-14.7,9.8,13.9,0.1
2025,38,5,30,1,MNMM4,1.0,9,-12.7,-20.6,4.1,8.7,1.4
2025,38,5,30,1,MRHO1,4.0,9,0.6,-8.5,4.6,8.7,0.0
2025,38,5,54,1,BUFN6,4.0,9,0.7,-3.6,14.9,18.5,4.2
2025,38,5,54,1,DTLM4,2.0,9,-11.7,-16.5,7.2,11.3,1.4
2025,38,5,54,1,FAIO1,4.0,9,1.2,-3.1,18.0,22.1,0.1
2025,38,5,54,1,HLNM4,1.0,9,-3.5,-9.8,13.4,16.5,0.1
2025,38,5,54,1,HRBM4,2.0,9,-6.3,-13.8,6.2,9.3,1.3
2025,38,5,54,1,MACM4,1.0,9,-10.3,-14.4,9.3,14.4,0.2
2025,38,5,54,1,MNMM4,1.0,9,-12.8,-20.4,5.1,7.7,1.4
2025,38,5,54,1,MRHO1,4.0,9,0.7,-9.1,6.7,10.3,0.0
2025,38,6,24,1,BUFN6,4.0,9,0.7,-4.1,15.9,21.1,4.2
2025,38,6,24,1,DTLM4,2.0,9,-11.7,-16.1,7.2,10.8,1.4
2025,38,6,24,1,FAIO1,4.0,9,0.9,-3.0,17.5,21.1,0.1
2025,38,6,24,1,HLNM4,1.0,9,-4.2,-10.0,13.9,17.0,0.0
2025,38,6,24,1,HRBM4,2.0,9,-7.0,-13.1,9.3,15.4,1.5
2025,38,6,24,1,MACM4,1.0,9,-10.3,-14.3,8.7,15.4,0.1
2025,38,6,24,1,MNMM4,1.0,9,-13.1,-20.3,4.6,7.7,1.4
2025,38,6,24,1,MRHO1,4.0,9,0.5,-9.4,6.2,9.3,0.0
2025,38,6,30,1,BUFN6,4.0,9,0.7,-4.0,15.4,20.1,4.2
2025,38,6,30,1,DTLM4,2.0,9,-11.8,-16.1,6.2,12.9,1.4
2025,38,6,30,1,FAIO1,4.0,9,0.9,-3.0,16.5,20.6,0.1
2025,38,6,30,1,HLNM4,1.0,9,-4.5,-10.6,13.4,16.5,0.0
2025,38,6,30,1,HRBM4,2.0,9,-7.1,-13.0,7.7,13.4,1.5
2025,38,6,30,1,MACM4,1.0,9,-10.3,-14.3,8.2,13.4,0.0
2025,38,6,30,1,MNMM4,1.0,9,-13.2,-20.5,5.7,8.2,1.4
2025,38,6,30,1,MRHO1,4.0,9,0.5,-9.5,6.2,10.3,0.0
2025,38,6,54,1,BUFN6,4.0,9,0.6,-3.5,15.9,19.0,4.2
2025,38,6,54,1,DTLM4,2.0,9,-11.5,-15.5,6.2,12.9,1.4
2025,38,6,54,1,FAIO1,4.0,9,0.7,-2.9,17.0,20.6,0.1
2025,38,6,54,1,HLNM4,1.0,9,-4.8,-10.5,11.8,15.9,0.1
2025,38,6,54,1,HRBM4,2.0,9,-7.4,-12.1,7.2,13.9,1.7
2025,38,6,54,1,MACM4,1.0,9,-10.0,-13.8,7.7,12.3,0.0
2025,38,6,54,1,MNMM4,1.0,9,-13.2,-19.9,6.2,8.2,1.4
2025,38,6,54,1,MRHO1,4.0,9,0.2,-9.5,4.6,10.8,0.0
2025,38,7,0,1,BUFN6,4.0,9,-2.9,-3.7,12.9,22.1,4.2
2025,38,7,0,1,DTLM4,2.0,9,-11.5,-15.5,7.7,13.4,1.4
2025,38,7,0,1,FAIO1,4.0,9,0.7,-2.9,17.5,20.6,0.1
2025,38,7,0,1,HLNM4,1.0,9,-5.1,-10.3,13.4,16.5,0.1
2025,38,7,0,1,HRBM4,2.0,9,-7.5,-12.8,7.7,12.3,1.8
2025,38,7,0,1,MACM4,1.0,9,-9.9,-13.7,7.7,11.3,0.0
2025,38,7,0,1,MNMM4,1.0,9,-13.2,-19.6,4.6,7.7,1.4
2025,38,7,0,1,MRHO1,4.0,9,0.1,-9.5,5.1,9.3,0.0
2025,38,7,24,1,BUFN6,4.0,9,-2.4,-4.3,8.2,12.3,4.2
2025,38,7,24,1,DTLM4,2.0,9,-11.7,-15.4,7.2,12.9,1.3
2025,38,7,24,1,FAIO1,4.0,9,0.5,-2.8,15.9,19.0,0.2
2025,38,7,24,1,HLNM4,1.0,9,-5.6,-12.0,12.3,17.0,0.2
2025,38,7,24,1,HRBM4,2.0,9,-7.7,-14.0,7.2,10.8,1.8
2025,38,7,24,1,MACM4,1.0,9,-9.6,-13.2,10.3,14.9,0.0
2025,38,7,24,1,MNMM4,1.0,9,-13.4,-19.6,4.6,5.7,1.4
2025,38,7,24,1,MRHO1,4.0,9,-0.1,-9.4,6.2,8.7,0.0
2025,38,7,30,1,BUFN6,4.0,9,-2.3,-4.7,9.3,11.8,4.2
2025,38,7,30,1,DTLM4,2.0,9,-11.7,-15.3,7.7,10.8,1.3
2025,38,7,30,1,FAIO1,4.0,9,0.6,-2.7,16.5,19.5,0.2
2025,38,7,30,1,HLNM4,1.0,9,-5.7,-11.7,13.9,16.5,0.2
2025,38,7,30,1,HRBM4,2.0,9,-7.7,-13.8,5.7,11.8,1.9
2025,38,7,30,1,MACM4,1.0,9,-9.6,-13.0,8.7,15.4,0.0
2025,38,7,30,1,MNMM4,1.0,9,-13.5,-20.0,5.7,6.7,1.4
2025,38,7,30,1,MRHO1,4.0,9,-0.2,-9.4,6.2,9.3,0.0
2025,38,7,54,1,BUFN6,4.0,9,-2.1,-7.7,10.8,15.4,4.2
2025,38,7,54,1,DTLM4,2.0,9,-11.6,-15.2,7.2,10.3,1.3
2025,38,7,54,1,FAIO1,4.0,9,0.5,-3.0,16.5,21.1,0.1
2025,38,7,54,1,HLNM4,1.0,9,-5.9,-11.3,12.3,14.9,0.3
2025,38,7,54,1,HRBM4,2.0,9,-8.5,-14.3,9.3,11.8,1.9
2025,38,7,54,1,MACM4,1.0,9,-9.5,-12.7,9.8,12.9,0.0
2025,38,7,54,1,MNMM4,1.0,9,-13.6,-19.9,5.7,8.2,1.4
2025,38,7,54,1,MRHO1,4.0,9,-0.7,-11.8,11.3,14.9,0.0
2025,38,8,0,1,BUFN6,4.0,9,-2.2,-8.0,12.3,16.5,4.2
2025,38,8,0,1,DTLM4,2.0,9,-11.6,-15.2,6.2,10.8,1.3
2025,38,8,0,1,FAIO1,4.0,9,0.4,-3.6,17.5,20.1,0.1
2025,38,8,0,1,HLNM4,1.0,9,-6.0,-11.1,12.9,13.9,0.3
2025,38,8,0,1,HRBM4,2.0,9,-8.6,-13.5,7.2,12.9,1.9
2025,38,8,0,1,MACM4,1.0,9,-9.7,-13.2,10.3,15.9,0.0
2025,38,8,0,1,MNMM4,1.0,9,-13.7,-20.1,6.2,8.2,1.4
2025,38,8,0,1,MRHO1,4.0,9,-0.9,-11.6,10.8,14.4,0.0
2025,38,8,24,1,BUFN6,4.0,9,-3.1,-10.8,10.8,13.9,4.1
2025,38,8,24,1,DTLM4,2.0,9,-11.3,-15.0,6.2,9.8,1.3
2025,38,8,24,1,FAIO1,4.0,9,-0.7,-6.6,15.9,18.5,0.1
2025,38,8,24,1,HLNM4,1.0,9,-6.0,-10.9,10.8,13.4,0.3
2025,38,8,24,1,HRBM4,2.0,9,-8.9,-14.8,6.2,9.8,2.0
2025,38,8,24,1,MACM4,1.0,9,-9.7,-12.7,9.8,16.5,0.0
2025,38,8,24,1,MNMM4,1.0,9,-13.8,-20.1,5.7,7.2,1.4
2025,38,8,24,1,MRHO1,4.0,9,-1.4,-12.3,10.3,13.4,0.0
2025,38,8,30,1,BUFN6,4.0,9,-3.3,-10.7,10.3,13.4,4.1
2025,38,8,30,1,DTLM4,2.0,9,-11.2,-14.9,6.7,9.3,1.3
2025,38,8,30,1,FAIO1,4.0,9,-1.0,-7.1,16.5,20.6,0.1
2025,38,8,30,1,HLNM4,1.0,9,-6.2,-10.9,10.8,14.4,0.3
2025,38,8,30,1,HRBM4,2.0,9,-8.9,-14.8,6.2,11.3,2.0
2025,38,8,30,1,MACM4,1.0,9,-9.7,-12.6,8.7,13.4,0.0
2025,38,8,30,1,MNMM4,1.0,9,-13.8,-20.0,6.2,8.2,1.4
2025,38,8,30,1,MRHO1,4.0,9,-1.5,-11.9,8.7,12.3,0.0
2025,38,8,54,1,BUFN6,4.0,9,-4.0,-12.2,15.4,19.0,4.1
2025,38,8,54,1,DTLM4,2.0,9,-11.3,-14.9,5.7,9.8,1.3
2025,38,8,54,1,FAIO1,4.0,9,-1.6,-7.0,14.9,19.0,0.1
2025,38,8,54,1,HLNM4,1.0,9,-6.2,-11.1,10.3,14.9,0.2
2025,38,8,54,1,HRBM4,2.0,9,-9.0,-15.2,6.2,11.3,1.9
2025,38,8,54,1,MACM4,1.0,9,-9.6,-12.8,8.7,14.4,0.0
2025,38,8,54,1,MNMM4,1.0,9,-13.8,-20.1,6.7,9.8,1.4
2025,38,8,54,1,MRHO1,4.0,9,-1.7,-11.8,13.4,15.4,0.0
2025,38,9,0,1,BUFN6,4.0,9,-3.8,-13.1,13.9,18.0,4.1
2025,38,9,0,1,DTLM4,2.0,9,-11.4,-14.9,7.2,12.3,1.3
2025,38,9,0,1,FAIO1,4.0,9,-1.6,-7.2,16.5,18.0,0.1
2025,38,9,0,1,HLNM4,1.0,9,-6.3,-11.3,10.8,14.9,0.3
2025,38,9,0,1,HRBM4,2.0,9,-9.1,-15.4,6.2,9.8,1.9
2025,38,9,0,1,MACM4,1.0,9,-9.6,-12.6,9.8,13.4,0.0
2025,38,9,0,1,MNMM4,1.0,9,-13.8,-19.9,7.2,9.3,1.4
2025,38,9,0,1,MRHO1,4.0,9,-1.7,-11.7,11.8,15.9,0.0
2025,38,9,24,1,BUFN6,4.0,9,-4.1,-13.8,11.8,14.4,4.2
2025,38,9,24,1,DTLM4,2.0,9,-11.4,-14.7,6.2,8.7,1.3
2025,38,9,24,1,FAIO1,4.0,9,-2.4,-7.6,16.5,18.0,0.1
2025,38,9,24,1,HLNM4,1.0,9,-6.5,-11.4,9.8,13.9,0.3
2025,38,9,24,1,HRBM4,2.0,9,-9.6,-16.2,5.7,9.3,1.9
2025,38,9,24,1,MACM4,1.0,9,-9.5,-12.4,7.7,11.8,0.0
2025,38,9,24,1,MNMM4,1.0,9,-13.8,-19.7,7.2,9.8,1.4
2025,38,9,24,1,MRHO1,4.0,9,-2.2,-12.1,11.3,13.4,0.0
2025,38,9,30,1,BUFN6,4.0,9,-4.2,-13.7,11.3,14.4,4.2
2025,38,9,30,1,DTLM4,2.0,9,-11.4,-14.7,6.2,11.3,1.3
2025,38,9,30,1,FAIO1,4.0,9,-2.5,-8.0,16.5,18.5,0.1
2025,38,9,30,1,HLNM4,1.0,9,-6.5,-11.0,9.3,13.4,0.3
2025,38,9,30,1,HRBM4,2.0,9,-9.5,-16.1,7.7,11.3,1.9
2025,38,9,30,1,MACM4,1.0,9,-9.4,-12.2,8.2,11.8,0.0
2025,38,9,30,1,MNMM4,1.0,9,-13.7,-19.6,8.2,9.3,1.4
2025,38,9,30,1,MRHO1,4.0,9,-2.3,-12.0,12.3,13.9,0.0
2025,38,9,54,1,BUFN6,4.0,9,-4.6,-12.7,9.8,14.9,4.1
2025,38,9,54,1,DTLM4,2.0,9,-11.4,-14.5,6.7,9.8,1.3
2025,38,9,54,1,FAIO1,4.0,9,-2.8,-7.4,12.9,15.4,0.1
2025,38,9,54,1,HLNM4,1.0,9,-6.6,-10.8,9.8,13.4,0.2
2025,38,9,54,1,HRBM4,2.0,9,-10.0,-16.0,7.2,9.8,1.9
2025,38,9,54,1,MACM4,1.0,9,-9.3,-11.9,7.7,12.3,0.0
2025,38,9,54,1,MNMM4,1.0,9,-13.8,-19.2,7.2,8.7,1.4
2025,38,9,54,1,MRHO1,4.0,9,-2.6,-12.3,11.8,13.4,0.0
2025,38,10,0,1,BUFN6,4.0,9,-4.7,-13.7,10.8,13.4,4.1
2025,38,10,0,1,DTLM4,2.0,9,-11.5,-14.5,7.2,10.3,1.2
2025,38,10,0,1,FAIO1,4.0,9,-3.2,-7.9,13.9,15.9,0.1
2025,38,10,0,1,HLNM4,1.0,9,-6.6,-10.6,9.3,11.8,0.2
2025,38,10,0,1,HRBM4,2.0,9,-10.0,-15.9,6.7,10.3,1.9
2025,38,10,0,1,MACM4,1.0,9,-9.3,-11.8,7.2,10.3,0.0
2025,38,10,0,1,MNMM4,1.0,9,-13.8,-19.1,6.7,9.3,1.4
2025,38,10,0,1,MRHO1,4.0,9,-2.7,-12.4,10.8,12.9,0.0
2025,38,10,24,1,BUFN6,4.0,9,-5.0,-13.4,10.8,13.9,4.2
2025,38,10,24,1,DTLM4,2.0,9,-11.4,-14.2,5.1,10.3,1.3
2025,38,10,24,1,FAIO1,4.0,9,-3.7,-8.5,13.9,15.9,0.1
2025,38,10,24,1,HLNM4,1.0,9,-6.6,-10.5,8.7,12.9,0.3
2025,38,10,24,1,HRBM4,2.0,9,-10.2,-15.9,6.2,10.3,1.9
2025,38,10,24,1,MACM4,1.0,9,-9.6,-12.0,7.7,11.3,0.0
2025,38,10,24,1,MNMM4,1.0,9,-13.8,-19.0,6.7,9.3,1.4
2025,38,10,24,1,MRHO1,4.0,9,-3.4,-12.3,11.3,13.9,0.0
2025,38,10,30,1,BUFN6,4.0,9,-5.1,-12.7,10.3,12.3,4.2
2025,38,10,30,1,DTLM4,2.0,9,-11.4,-14.2,6.2,8.2,1.3
2025,38,10,30,1,FAIO1,4.0,9,-3.8,-8.4,15.4,17.0,0.1
2025,38,10,30,1,HLNM4,1.0,9,-6.9,-10.9,9.8,11.8,0.3
2025,38,10,30,1,HRBM4,2.0,9,-10.2,-16.0,7.2,9.8,1.9
2025,38,10,30,1,MACM4,1.0,9,-9.7,-12.0,6.7,10.8,0.0
2025,38,10,30,1,MNMM4,1.0,9,-13.8,-18.7,6.2,9.8,1.4
2025,38,10,30,1,MRHO1,4.0,9,-3.4,-12.3,10.3,12.9,0.0
2025,38,10,54,1,BUFN6,4.0,9,-5.4,-13.1,10.8,12.9,4.2
2025,38,10,54,1,DTLM4,2.0,9,-11.3,-13.9,5.7,8.2,1.3
2025,38,10,54,1,FAIO1,4.0,9,-4.2,-9.6,11.8,15.9,0.1
2025,38,10,54,1,HLNM4,1.0,9,-6.5,-10.4,8.2,10.8,0.3
2025,38,10,54,1,HRBM4,2.0,9,-10.5,-16.2,6.2,8.7,1.8
2025,38,10,54,1,MACM4,1.0,9,-9.5,-11.8,7.2,11.3,0.0
2025,38,10,54,1,MNMM4,1.0,9,-14.1,-18.8,4.6,6.2,1.3
2025,38,10,54,1,MRHO1,4.0,9,-3.8,-12.4,9.3,11.3,0.0
2025,38,11,0,1,BUFN6,4.0,9,-5.5,-13.3,10.3,11.8,4.2
2025,38,11,0,1,DTLM4,2.0,9,-11.2,-13.8,4.6,8.2,1.3
2025,38,11,0,1,FAIO1,4.0,9,-4.3,-9.4,13.4,15.9,0.1
2025,38,11,0,1,HLNM4,1.0,9,-6.7,-10.9,8.7,9.8,0.4
2025,38,11,0,1,HRBM4,2.0,9,-10.5,-16.1,7.2,10.3,1.8
2025,38,11,0,1,MACM4,1.0,9,-9.3,-11.7,8.2,12.3,0.0
2025,38,11,0,1,MNMM4,1.0,9,-14.1,-18.6,4.6,6.7,1.3
2025,38,11,0,1,MRHO1,4.0,9,-3.9,-12.8,10.8,12.3,0.0
2025,38,11,24,1,BUFN6,4.0,9,-5.8,-13.2,10.8,12.9,4.2
2025,38,11,24,1,DTLM4,2.0,9,-10.6,-13.3,5.7,11.3,1.3
2025,38,11,24,1,FAIO1,4.0,9,-5.0,-9.6,13.9,15.4,0.1
2025,38,11,24,1,HLNM4,1.0,9,-6.7,-10.9,7.7,9.3,0.2
2025,38,11,24,1,HRBM4,2.0,9,-10.7,-16.1,7.7,10.8,1.7
2025,38,11,24,1,MACM4,1.0,9,-9.1,-11.3,7.2,10.8,0.0
2025,38,11,24,1,MNMM4,1.0,9,-14.6,-19.6,6.2,8.2,1.3
2025,38,11,24,1,MRHO1,4.0,9,-4.8,-13.5,9.8,11.3,0.0
2025,38,11,30,1,BUFN6,4.0,9,-5.9,-13.0,10.3,12.3,4.2
2025,38,11,30,1,DTLM4,2.0,9,-10.4,-13.1,6.2,9.8,1.3
2025,38,11,30,1,FAIO1,4.0,9,-5.1,-9.6,12.3,14.9,0.1
2025,38,11,30,1,HLNM4,1.0,9,-6.5,-10.3,7.2,9.8,0.1
2025,38,11,30,1,HRBM4,2.0,9,-10.7,-16.1,7.7,10.8,1.6
2025,38,11,30,1,MACM4,1.0,9,-8.9,-11.0,7.2,12.3,0.0
2025,38,11,30,1,MNMM4,1.0,9,-14.6,-19.5,6.2,7.2,1.3
2025,38,11,30,1,MRHO1,4.0,9,-4.8,-13.4,9.3,11.3,0.0
2025,38,11,54,1,BUFN6,4.0,9,-6.1,-12.7,10.3,12.3,4.2
2025,38,11,54,1,DTLM4,2.0,9,-10.0,-12.8,5.7,7.7,1.3
2025,38,11,54,1,FAIO1,4.0,9,-5.6,-10.6,12.3,14.4,0.1
2025,38,11,54,1,HLNM4,1.0,9,-6.5,-11.0,9.3,10.3,0.1
2025,38,11,54,1,HRBM4,2.0,9,-10.8,-16.2,6.2,10.8,1.5
2025,38,11,54,1,MACM4,1.0,9,-8.6,-10.6,9.3,11.8,0.0
2025,38,11,54,1,MNMM4,1.0,9,-14.6,-19.1,6.2,7.2,1.3
2025,38,11,54,1,MRHO1,4.0,9,-5.1,-13.8,9.3,10.8,0.0
2025,38,12,0,1,BUFN6,4.0,9,-6.2,-12.5,10.3,12.3,4.2
2025,38,12,0,1,DTLM4,2.0,9,-10.0,-12.8,4.1,8.2,1.3
2025,38,12,0,1,FAIO1,4.0,9,-5.7,-10.6,12.9,14.9,0.1
2025,38,12,0,1,HLNM4,1.0,9,-6.4,-11.3,8.2,10.8,0.1
2025,38,12,0,1,HRBM4,2.0,9,-10.8,-16.2,5.7,9.8,1.5
2025,38,12,0,1,MACM4,1.0,9,-8.5,-10.5,8.7,11.8,0.0
2025,38,12,0,1,MNMM4,1.0,9,-14.6,-18.7,4.6,6.2,1.3
2025,38,12,0,1,MRHO1,4.0,9,-5.1,-13.9,7.7,11.3,0.0
2025,38,12,24,1,BUFN6,4.0,9,-6.6,-12.3,10.8,13.4,4.2
2025,38,12,24,1,DTLM4,2.0,9,-9.8,-12.5,4.6,9.3,1.3
2025,38,12,24,1,FAIO1,4.0,9,-6.0,-10.9,12.3,15.4,0.1
2025,38,12,24,1,HLNM4,1.0,9,-6.2,-10.2,7.7,10.3,0.1
2025,38,12,24,1,HRBM4,2.0,9,-10.9,-16.2,6.2,9.3,1.4
2025,38,12,24,1,MACM4,1.0,9,-8.3,-10.2,9.8,12.3,0.0
2025,38,12,24,1,MNMM4,1.0,9,-14.6,-18.9,5.7,7.2,1.3
2025,38,12,24,1,MRHO1,4.0,9,-5.6,-14.6,7.2,8.7,0.0
2025,38,12,30,1,BUFN6,4.0,9,-6.7,-12.6,10.8,12.9,4.2
2025,38,12,30,1,DTLM4,2.0,9,-9.8,-12.6,4.6,7.7,1.3
